Timestamp,Open,High,Low,Close,Vol,VolCcy,Rate
2018/12/2,4192.8,4310.4,4101,4160.6,15201.49977,63637245.50162064,2.7
2018/12/3,4160.6,4179.1,3821,3885.5,16949.21821,67575233.62087789,2.72
2018/12/4,3883.1,4089.9,3770.4,3951.1,17112.35523,67566800.60036728,2.71
2018/12/5,3951.1,3969.4,3740,3767.5,15236.65896,58696106.49340532,2.71
2018/12/6,3767.5,3895.8,3498.4,3508,23431.47589,87495461.36874664,2.7
2018/12/7,3511.1,3549.8,3226,3404.1,31573.8034,106902071.24266839,2.68
2018/12/8,3401.5,3497.3,3276.8,3411.8,19634.79204,66744363.64695861,2.68
2018/12/9,3411.8,3656,3395.1,3548.4,16855.35637,58787806.67436955,2.68
2018/12/10,3545.6,3600,3381.1,3434.4,16568.9284,57781787.57071574,2.69
2018/12/11,3433.4,3458.4,3324.6,3378.5,13931.4543,47283646.00366605,2.7
2018/12/12,3378.5,3492.9,3359.1,3446.1,11915.97716,40772178.33486506,2.7
2018/12/13,3444.7,3456,3261,3299.3,14284.37609,48154246.99951597,2.69
2018/12/14,3299.4,3337.4,3178.5,3225,15380.0782,50299212.54474878,2.68
2018/12/15,3223.3,3263.6,3155.2,3212,11785.92869,37813046.82,2.68
2018/12/16,3211.6,3300,3210.4,3228.4,11429.27041,37187072.17867158,2.68
2018/12/17,3228.4,3590,3218.9,3509.1,23977.27217,81419299.86991428,2.66
2018/12/18,3509,3670,3438,3650.7,21274.66896,74941500.06289152,2.64
2018/12/19,3650.4,3911.8,3622.7,3665.7,27843.80131,104164299.97932005,2.62
2018/12/20,3665.1,4119.2,3640.8,4049.5,32545.57807,127923498.70570524,2.64
2018/12/21,4050.5,4139,3765,3839.9,27883.89945,110505804.70511741,2.62
2018/12/22,3840,3980,3785,3951.1,16651.1914,64198418.14739284,2.62
2018/12/23,3950.7,4024.2,3876.3,3928.5,20750.80554,82112990.68341306,2.62
2018/12/24,3929.8,4197.9,3927.7,4007.7,27641.1498,113227285.36116945,2.61
2018/12/25,4007.7,4017.9,3650,3744.8,25086.83975,94219829.49325277,2.61
2018/12/26,3746.1,3831,3657.8,3779.9,19290.08766,72337504.89329733,2.61
2018/12/27,3779.8,3811.3,3534.6,3566,17749.62212,65338455.84034206,2.58
2018/12/28,3566,3882,3538,3838.2,18137.15369,66626934.81454313,2.57
2018/12/29,3838.2,3885.7,3670,3694.6,15768.668,60176072.86058585,2.57
2018/12/30,3695,3827.5,3659.2,3801.7,14893.04605,55983139.28201923,2.57
2018/12/31,3801.7,3808.7,3644,3700.4,15633.02716,58433817.79607374,2.63
2019/1/1,3701.4,3806.8,3638,3796.2,16635.81755,61663258.07237311,2.63
2019/1/2,3796.2,3882.8,3750.8,3860.9,16334.20578,62130613.61994992,2.6
2019/1/3,3860.9,3864.7,3730,3765.2,12850.43074,48878075.96595562,2.5
2019/1/4,3766.1,3820,3700,3789.9,14974.14611,56332206.92342081,2.57
2019/1/5,3791.2,3837.1,3753,3771.7,14700.99391,55868060.82,2.57
2019/1/6,3772,4030,3740.5,3990.6,16680.19797,64498820.77855232,2.57
2019/1/7,3990.4,4017.3,3921.6,3974.2,14022.4962,55838139.45344272,2.58
2019/1/8,3973.7,4065,3858.2,3956.3,17449.14611,69274541.42,2.6
2019/1/9,3956.7,4006,3929,3965.5,11101.19314,44107315.54370545,2.59
2019/1/10,3966,3996.4,3540,3583.6,21832.77202,81700846.09661066,2.59
2019/1/11,3583.6,3649,3525.1,3602.6,14459.75937,51899926.00441481,2.58
2019/1/12,3600.6,3618.9,3535.6,3583.2,9755.291049,34985769.77188059,2.58
2019/1/13,3583.2,3613.9,3446.2,3477,11461.8304,40521378.05938921,2.58
2019/1/14,3477.3,3665.1,3467.6,3624.4,17757.1666,62828028.94425356,2.57
2019/1/15,3625.4,3647.6,3520,3553.1,16416.81564,59169465.14613218,2.57
2019/1/16,3552.1,3644,3544.9,3586.9,14713.93021,52690147.47238919,2.57
2019/1/17,3591,3635,3533.4,3615.4,16682.01838,59741352.68580105,2.57
2019/1/18,3613.8,3618.8,3564.7,3595.5,12380.45326,44543045.52650314,2.6
2019/1/19,3596,3710.7,3594,3666,13252.80488,48519738.69,2.6
2019/1/20,3665.9,3690,3478,3535.2,11805.3434,42246122.37512061,2.6
2019/1/21,3538,3559.1,3489.9,3527.8,9043.240473,31920776.14497625,2.6
2019/1/22,3527.8,3605.1,3436,3571,11948.97094,42331746.57573382,2.59
2019/1/23,3571,3607,3521,3552.3,10004.92143,35665886.06722385,2.59
2019/1/24,3552.3,3590,3529.1,3568,9143.686063,32488520.82958188,2.58
2019/1/25,3568.1,3578.8,3524.9,3566.6,9370.286055,33354228.27627796,2.6
2019/1/26,3567.6,3655.2,3547.1,3565.9,10094.1528,36179643.74402207,2.6
2019/1/27,3565.9,3580.8,3493.3,3551,10822.51883,38473286.00595386,2.6
2019/1/28,3551,3557.7,3383,3433.1,15985.9615,55207228.31,2.6
2019/1/29,3434,3442.9,3351.2,3412.4,10017.03757,34114997.11472996,2.6
2019/1/30,3411.9,3477,3390,3458.7,10281.43529,35399044.27024788,2.57
2019/1/31,3458.3,3490.6,3421,3434,11086.02392,38206827.05921649,2.55
2019/2/1,3434.8,3486.8,3403.4,3463.8,15416.60921,53059601.74074138,2.56
2019/2/2,3463.8,3523.5,3441.3,3503.5,10164.06843,35224628.79,2.56
2019/2/3,3504,3510.8,3426.4,3458,11021.08731,38191058.53987382,2.56
2019/2/4,3458,3483.7,3434,3463.3,12123.44753,41917395.64,2.57
2019/2/5,3462.6,3480,3449.3,3471.4,9352.76633,32399905.23688166,2.56
2019/2/6,3470.9,3482.5,3380.7,3405,10918.94249,37272959.64136778,2.56
2019/2/7,3404.3,3427.1,3391.6,3397.7,8930.912073,30432549.64316718,2.55
2019/2/8,3397.4,3738.3,3379.8,3659.7,18302.58205,64787084.75650288,2.54
2019/2/9,3659.7,3679.2,3628.1,3665.1,10434.14024,38130310.71276707,2.54
2019/2/10,3664.6,3684.6,3608.9,3680,10703.15111,38995402.12482692,2.54
2019/2/11,3679.1,3682.7,3616.4,3632,11375.18261,41345340.80213002,2.55
2019/2/12,3632,3662,3588,3632.1,10294.032,37292725.95427685,2.55
2019/2/13,3632,3669.4,3592.2,3609.3,11281.88474,40863226.45236063,2.55
2019/2/14,3610.2,3625.4,3566.4,3591,10186.16986,36690124.03340292,2.53
2019/2/15,3589.7,3652.8,3573.5,3601.8,10472.16667,37759862.50806357,2.55
2019/2/16,3601.8,3651,3598.8,3615.5,10414.76427,37739940.04907734,2.55
2019/2/17,3616.3,3700,3602.4,3667.9,11385.18524,41372303.38526067,2.55
2019/2/18,3667.8,3920.8,3657.2,3899.6,17508.82786,66266138.99515374,2.55
2019/2/19,3898.6,3996.4,3856.4,3911.6,24350.73648,95580184.95419191,2.54
2019/2/20,3911.8,3984.6,3881.2,3971.1,16464.17524,64845376.17864972,2.54
2019/2/21,3970.6,4017.2,3902.4,3937.5,18477.86625,72858904.10212367,2.55
2019/2/22,3937.7,3987.5,3928.1,3963,19440.75061,76942227.74078945,2.55
2019/2/23,3963.4,4158,3933.1,4116.9,21570.14399,86493082.53,2.55
2019/2/24,4117.7,4199,3707.2,3748.2,34180.74252,134488663.08801967,2.55
2019/2/25,3748.6,3872.4,3743.6,3827.3,21823.19293,83133340.54333508,2.56
2019/2/26,3826.7,3838,3782,3809.3,19039.71308,72598954.57011341,2.55
2019/2/27,3809.3,3835,3687.3,3816.6,19873.00967,75517996.16724389,2.54
2019/2/28,3816,3889.9,3771.2,3814.6,19987.65868,76523995.39813152,2.54
2019/3/1,3812.8,3857.5,3811.6,3822,17004.57381,65183354.52357051,2.55
2019/3/2,3821.8,3843.4,3771.6,3821.4,16571.57429,63241970.45053863,2.55
2019/3/3,3820.5,3835,3782.7,3806.7,14583.85565,55659818.64565952,2.55
2019/3/4,3806.8,3825,3673.3,3716.4,29428.93993,109776550.25291402,2.54
2019/3/5,3716.4,3879,3705.7,3855.9,34665.9238,131277749.02931748,2.54
2019/3/6,3856.7,3896.3,3814.9,3863.5,32229.6257,124076806.24542231,2.54
2019/3/7,3863.4,3904,3841.8,3873.7,32167.79602,124694752.34012615,2.52
2019/3/8,3873.6,3931.7,3801.1,3865.1,32558.41503,126658271.25030547,2.53
2019/3/9,3865.2,3968.9,3856.2,3942.2,32073.35441,125500879.15838452,2.53
2019/3/10,3942.5,3942.5,3883.4,3916,28613.8816,111926933.12393831,2.53
2019/3/11,3916.9,3933.5,3840,3870.5,31951.05078,124063803.04848691,2.53
2019/3/12,3869.4,3900.8,3814.3,3882.5,17226.85473,66547482.52391663,2.52
2019/3/13,3882.5,3891.9,3839,3866.5,13427.17643,51972135.85201916,2.53
2019/3/14,3866.5,3926.5,3815.1,3876.1,16527.71703,63975359.90058934,2.52
2019/3/15,3876.1,3936.9,3876,3925.4,14334.28054,55978301.91394464,2.52
2019/3/16,3925.4,4056.6,3922.8,4007,18712.29106,74775603.75366392,2.52
2019/3/17,4006.5,4008,3949.9,3982.1,12470.26534,49631220.04,2.52
2019/3/18,3982.8,4036.5,3954.1,3987.6,14419.12582,57504993.14,2.52
2019/3/19,3987.6,4031.9,3968.9,4016.1,14501.08136,57968704.05942281,2.5
2019/3/20,4016.5,4050,3982.5,4041.5,19114.68151,76679151.87109489,2.47
2019/3/21,4041.5,4068.1,3905,3981.3,20082.97124,80540304.02261256,2.48
2019/3/22,3981.1,4006.5,3969,3987.8,18198.26537,72589862.79101127,2.45
2019/3/23,3987.9,4019.6,3976,4004.9,22464.46431,89792010.91209338,2.45
2019/3/24,4004.9,4004.9,3960.9,3991.1,19044.99936,75979364.06,2.45
2019/3/25,3991.8,3999.3,3880,3936.1,23265.49531,92260150.56472562,2.41
2019/3/26,3935.4,3950,3895,3946.4,21276.62342,83623209.45149767,2.44
2019/3/27,3946.6,4048.5,3935.6,4038.9,23326.92679,93432610.86953897,2.4
2019/3/28,4038.6,4039,4003.9,4026.9,21410.33009,86128355.50353505,2.4
2019/3/29,4027,4123.5,4020,4104.3,26326.22133,107236022.89643488,2.4
2019/3/30,4105.3,4143.5,4055.1,4107.8,21718.52763,88917061.35981667,2.4
2019/3/31,4107.8,4117.3,4080,4103.1,20933.42172,85835953.82776977,2.4
2019/4/1,4103.1,4159,4070.5,4144,29411.93088,121602930.75390598,2.41
2019/4/2,4144.1,4914.8,4140.8,4856.8,64922.57585,301335520.36024483,2.41
2019/4/3,4857.8,5277,4781.1,4944.1,75717.50295,378191399.70979629,2.41
2019/4/4,4944.1,5038.6,4780,4899.3,66320.65534,327893710.21010033,2.41
2019/4/5,4899.1,5029.6,4881,5004.5,56606.99685,281124569.72623146,2.43
2019/4/6,5006.6,5205,4930,5045.6,54886.21524,276413998.19278856,2.43
2019/4/7,5043.6,5225.1,5029,5172.3,53841.28927,275931925.60790967,2.43
2019/4/8,5172.3,5310,5044,5235.3,56865.53503,295303594.75296365,2.43
2019/4/9,5236.1,5239.3,5077.6,5151.5,49249.23238,254085520.62458353,2.42
2019/4/10,5149.6,5412,5133.1,5305,50993.4762,267171873.8850035,2.41
2019/4/11,5306.1,5332.3,4921,5016.6,61178.30397,311426007.67705387,2.44
2019/4/12,5015.3,5078.3,4871.1,5047.8,47144.9554,236068064.3704395,2.44
2019/4/13,5048.1,5090,5000.8,5045.6,40825.62102,206290278.52020759,2.44
2019/4/14,5045.3,5152,5001,5132.3,39458.28193,199591036,2.44
2019/4/15,5132.1,5167.8,4948.3,5026.1,40039.96361,203994480.35210843,2.43
2019/4/16,5025.8,5198.6,4999.1,5175.1,45277.21271,230302112.31608286,2.45
2019/4/17,5173.8,5229.8,5150,5202,45190.06222,234545680.75056312,2.44
2019/4/18,5202.1,5285,5199.1,5258.8,44513.92672,233337485.65571605,2.44
2019/4/19,5258.8,5321.1,5178.8,5257.6,43675.7699,228783856.72643009,2.44
2019/4/20,5258.1,5334.6,5233.6,5291.6,44838.89386,236998802.29185847,2.44
2019/4/21,5291.5,5314.5,5171.6,5259.5,49673.48331,260769236.0741654,2.44
2019/4/22,5258.1,5401,5210,5357.5,50618.19916,267613470.4085681,2.46
2019/4/23,5358,5600.5,5329.8,5494.1,56513.7623,310826982.99272326,2.43
2019/4/24,5493.3,5580.6,5334.3,5414,60247.09362,328117900.48147774,2.42
2019/4/25,5414.5,5485.3,5121,5212.1,61594.43818,331557843.09430725,2.42
2019/4/26,5212,5528,5160,5315.6,68405.1186,362980734.30307741,2.41
2019/4/27,5315.1,5341.6,5258,5294.1,51957.42977,275388546.45628616,2.41
2019/4/28,5294.1,5341.8,5260,5309.3,47320.23471,251205702.11975037,2.41
2019/4/29,5309.6,5332.6,5186,5236.8,48298.74324,254602802.1808004,2.42
2019/4/30,5236.6,5338.1,5193.3,5322.5,43557.35669,229381761.45100196,2.39
2019/5/1,5322.8,5404.6,5319.3,5383.1,41844.09197,224020874.42999572,2.39
2019/5/2,5383.3,5540,5366.1,5494.8,48079.44547,262010634.80839415,2.41
2019/5/3,5494.5,5849.6,5479.3,5771.1,62823.11127,358415746.21849014,2.41
2019/5/4,5771,5911.1,5600,5829.6,57641.39334,332710941.46271961,2.41
2019/5/5,5828.6,5838.6,5700.6,5772.6,46765.16862,270401285.80908393,2.41
2019/5/6,5772.3,5805.3,5620,5747.8,46816.30612,267648293.0589578,2.39
2019/5/7,5748.1,6027.1,5748,5845.8,59029.33312,349689590.00608878,2.37
2019/5/8,5847.8,6018,5791,5988.8,51583.23515,305225042.70893812,2.37
2019/5/9,5989,6199.8,5980.6,6182.3,55613.00987,338204216.25990838,2.36
2019/5/10,6182.6,6456.8,6137.1,6373.1,59998.02761,378717441.39818139,2.36
2019/5/11,6373.3,7410,6373.1,7197.3,89531.71924,612390435.95752543,2.36
2019/5/12,7196.1,7517.1,6766.1,6976.1,97151.84394,694142018.86428109,2.36
2019/5/13,6974,8100,6873.6,7807,71825.59949,530309250.15184675,2.32
2019/5/14,7807,8349,7680,8001.8,81422.79044,652311237.52182635,2.32
2019/5/15,8002.1,8255.8,7826.3,8171.6,77396.0778,621389888.33350067,2.3
2019/5/16,8170.8,8322.6,7713,7866.1,80319.74011,642491111,2.33
2019/5/17,7866.6,7924.8,6930.1,7353.8,93440.5714,680001871.85045598,2.33
2019/5/18,7358.3,7457.5,7190,7255.6,63567.4336,464857120.83018669,2.33
2019/5/19,7256.1,8286,7244.6,8160.6,79114.46187,624687115.46424002,2.33
2019/5/20,8159.8,8160.6,7560,7940,77429.82274,609937350.93084208,2.34
2019/5/21,7940.1,8040,7770.6,7904.6,67006.42484,529749244.39725587,2.36
2019/5/22,7904.6,8014.3,7500,7627.8,64530.76044,506705076.76822826,2.37
2019/5/23,7628.1,7942.6,7466,7847.1,69282.58095,532453274.43420052,2.32
2019/5/24,7846.1,8123.8,7766.6,7969.3,69489.65373,552228713.8461625,2.33
2019/5/25,7968.6,8089.3,7906.6,8024.1,57383.39085,458967809.31549571,2.33
2019/5/26,8024.3,8740,7852,8610.7,66608.77399,541980679.45135006,2.33
2019/5/27,8610,8903.7,8580,8757.1,62837.57387,548063202.13397758,2.33
2019/5/28,8754.5,8798,8500,8715.2,58058.46358,505578924.94754205,2.31
2019/5/29,8715.2,8752.6,8420,8646.7,61444.68905,530600825.59243038,2.3
2019/5/30,8646.6,9065.5,8000,8262.3,68528.88424,590019533.03080963,2.29
2019/5/31,8267.3,8599,8115,8556,65858.22645,550367009.01738774,2.21
2019/6/1,8555.8,8623.6,8446.8,8539.8,61091.19327,521709675.06171286,2.21
2019/6/2,8544.7,8812.5,8525.2,8725,58407.40088,505525381.5204251,2.21
2019/6/3,8724.8,8735.2,8053.1,8116,65935.62142,561283259.09262219,2.11
2019/6/4,8110.5,8115.3,7417.3,7687.3,69630.41626,547607010.53830238,2.11
2019/6/5,7685.3,7907.6,7571.1,7774.5,63453.51188,492725182.70582003,2.04
2019/6/6,7774.8,7879.3,7450,7783.8,59199.9268,457672004.76725677,2.02
2019/6/7,7786.1,8097,7741.3,7980.6,52459.30816,415276423.87775744,1.97
2019/6/8,7978.3,8044.1,7756.8,7896.1,53733.17336,425061426.40684369,1.97
2019/6/9,7897.1,7935,7505.8,7630.6,56518.8929,438888281.74207705,1.97
2019/6/10,7630.1,8033.8,7511,7977.6,56160.32845,437604573.29260989,2.03
2019/6/11,7979.6,8018.3,7686.5,7884,52479.55724,412522785.79757688,2.05
2019/6/12,7882.5,8221.2,7791.8,8124.3,57111.74409,456874530.43815885,2.02
2019/6/13,8126.5,8308.7,8005.6,8219.1,56328.88477,458499438.41397772,2
2019/6/14,8218.3,8685.3,8145,8649.6,56709.69813,472646495.37270733,2
2019/6/15,8649,8865,8571.2,8806.7,54394.4718,472504249.77686938,2
2019/6/16,8807.5,9339.6,8760,8953,66505.53958,602616696.21922979,2
2019/6/17,8953,9442,8950.7,9314.3,60055.08438,552543929.15798106,2.03
2019/6/18,9313.6,9336.1,8951,9081.5,60182.64441,549794698.19883637,2.04
2019/6/19,9081.7,9299,9037.6,9252.6,53665.15557,490487125.40389464,1.96
2019/6/20,9252.5,9645,9177.6,9516.5,48819.37586,455690828.07745472,1.91
2019/6/21,9517.7,10195,9516.1,10172,54262.74722,531092364.64782225,1.95
2019/6/22,10166.7,11194.7,10030,10727.6,71467.10752,766016345.65606273,1.95
2019/6/23,10727.2,11393,10558.3,10906.2,49072.37041,531865201.65096394,1.95
2019/6/24,10904.8,11142.5,10621.3,11056.1,46739.22255,509133412.63744293,1.92
2019/6/25,11055,11845,11025.6,11823.3,46845.49781,532140527.08284214,1.93
2019/6/26,11813.8,13971.3,11733.2,13090.1,67427.92662,861221575.22861823,1.96
2019/6/27,13103.2,13468.2,10517.1,11336.7,75899.21789,904141872.49041566,1.93
2019/6/28,11336.8,12479.2,10972.2,12410.7,57600.85982,678951842.53057431,1.92
2019/6/29,12410.7,12443,11500,11897.1,43243.16063,514992279.0867491,1.92
2019/6/30,11906.2,12186,10751.8,10848.5,40684.90799,469069337.44425026,1.92
2019/7/1,10847.7,11278.2,10030,10625.2,50604.32943,542172245.86335621,1.94
2019/7/2,10624.7,10927.6,9724.6,10843.5,53844.60326,553278690.61105078,1.91
2019/7/3,10841.1,11980,10840.5,11927.7,44065.74838,498561548.97140418,1.91
2019/7/4,11929.3,11998,11044.1,11144.5,33461.52656,390968329.14904277,1.91
2019/7/5,11144.2,11400,10801,10985.8,22570.83752,250584898.71076333,1.98
2019/7/6,10977.2,11665.8,10961.2,11255.3,19397.33806,220481199.86686236,1.98
2019/7/7,11253.2,11539.1,11102.5,11410.8,15806.68028,178496505.99410306,1.98
2019/7/8,11409.1,12336.8,11275.7,12246.3,18992.71283,223624303.89786943,1.99
2019/7/9,12238.7,12787.7,12066,12540.7,28046.41122,349814975.92967558,2
2019/7/10,12541.2,13150,11558,12104.1,43137.53219,539391697.06546122,1.93
2019/7/11,12104.1,12107.7,11000,11346,42417.80763,488383238.93325738,1.97
2019/7/12,11347.8,11882.1,11077.2,11754.7,28042.46747,323395670.93608358,1.96
2019/7/13,11754.8,11800,10826.3,11358,23660.27971,268175917.89455519,1.96
2019/7/14,11359.8,11451.2,10101,10181.3,33715.57087,360954493.9159538,1.96
2019/7/15,10181.2,11074.7,9850,10835.7,34385.03982,355979214.70685947,1.95
2019/7/16,10837.3,11026.8,9346.7,9423,47291.24322,478400735.4699669,2
2019/7/17,9429,9957,9056.7,9669.7,40059.29757,381461165.02027072,1.95
2019/7/18,9669.1,10779.8,9275,10625.5,40349.88137,404722185.6669879,1.9
2019/7/19,10632.6,10769.7,9938,10505.8,29163.47564,304005520.59675468,1.94
2019/7/20,10510,11049,10350,10738,22821.54619,243371894.53589287,1.94
2019/7/21,10737.3,10818,10300,10584,19142.69895,202302665.58964302,1.94
2019/7/22,10586.5,10680,10099,10343.5,21457.6881,223507637.62990921,1.95
2019/7/23,10343.5,10346.2,9817.7,9867.7,21158.28812,212937255.03102406,1.97
2019/7/24,9868,9938.1,9530,9764.1,22037.93182,214054818.02222787,1.98
2019/7/25,9764.6,10174.8,9720.6,9877.2,19064.55357,190784105.00713245,1.99
2019/7/26,9877.2,9894.7,9633.2,9822.2,17002.58421,165893684.26928593,2
2019/7/27,9821.3,10183.6,9321.7,9474.5,33399.66311,322354953.04624733,2
2019/7/28,9476.3,9611,9157,9545,23710.29791,224667320.55855563,2
2019/7/29,9547.2,9738,9392.6,9509.3,22542.67214,215620042.46694489,1.98
2019/7/30,9509.8,9727.1,9398.7,9574.2,16926.27733,161498427.31237611,1.97
2019/7/31,9573.7,10110,9553.3,10081.3,19762.60279,194941327.65914324,2
2019/8/1,10081.8,10480,9878.3,10376.1,16548.58814,167139987.13609195,1.88
2019/8/2,10376.1,10676.8,10306.8,10523.3,16675.02461,174599507.89529635,1.85
2019/8/3,10521.2,10898.5,10502.2,10813.6,16360.6702,176044128.81610228,1.85
2019/8/4,10813.3,11029,10552.7,10931.7,16783.72468,181331548.14514379,1.85
2019/8/5,10931.6,11929.8,10931.6,11826.3,23863.47846,277091097.68740115,1.78
2019/8/6,11827.6,12307.6,11228,11482.7,26303.6716,310115663.29873962,1.8
2019/8/7,11482.7,12147.2,11400,11974.7,25621.87249,301865937.41492099,1.75
2019/8/8,11976.7,12072,11520,11997.2,19926.05279,235271439.77284693,1.79
2019/8/9,12003.8,12048.6,11667.7,11878.2,16816.14443,199094584.1612656,1.78
2019/8/10,11878.1,11983,11260.2,11306.2,20690.37918,238336526.00863793,1.78
2019/8/11,11306.2,11604.7,11112.5,11535.6,12168.56253,138538716.77332081,1.78
2019/8/12,11541.7,11569.8,11234.8,11395.7,8857.590533,101034164.90639089,1.75
2019/8/13,11395.7,11456.5,10780.7,10896.7,14330.71836,159155649.9929016,1.86
2019/8/14,10896.2,10898.1,9936.5,10056,26167.09188,272657341.60579066,1.79
2019/8/15,10053.6,10449.5,9517.2,10292.8,34787.3028,347537016.38342954,1.72
2019/8/16,10291.7,10533.7,9768,10326.2,26631.9039,270494935.7906555,1.71
2019/8/17,10327.7,10466,9993.2,10217.7,13428.49678,137896088.07826741,1.71
2019/8/18,10217.6,10507.7,10074.3,10306.7,10702.03439,110281922.86311584,1.71
2019/8/19,10306.7,10928.2,10258,10913.2,14902.22704,158556049.07145578,1.75
2019/8/20,10913.6,10950,10558.8,10760,11520.42678,123702847.42336322,1.72
2019/8/21,10760,10800.2,9861.3,10140.6,21011.86178,214348149.22164912,1.77
2019/8/22,10140.1,10256,9761.3,10097.1,15349.29044,153463321.73876384,1.79
2019/8/23,10097.2,10448.1,10020,10383.7,12669.96408,129993620.56469041,1.73
2019/8/24,10384.3,10413.6,9872,10134.8,12181.1972,122972137.64877695,1.73
2019/8/25,10135.3,10339.7,9900,10135.1,11147.06757,112493831.37932665,1.73
2019/8/26,10134.2,10630,10132.2,10371.7,21936.34289,228033853.65366554,1.75
2019/8/27,10371.8,10391,10051.1,10185.2,10908.79769,111061615.35647811,1.77
2019/8/28,10185.2,10333,9508.8,9725.2,17975.33951,178327507.39901425,1.74
2019/8/29,9725.2,9725.2,9320,9498.1,15508.2328,147400331.90159454,1.75
2019/8/30,9497.2,9693,9350,9581.7,10699.27254,101955155.82311215,1.76
2019/8/31,9581.7,9685.7,9430,9588.7,5687.486,54470569.54405784,1.76
2019/9/1,9589.1,9822.8,9519.2,9733.5,6076.788464,58651078.38,1.76
2019/9/2,9733.5,10450,9717.3,10343.8,16994.5282,171390006.86565125,1.76
2019/9/3,10345,10780,10269.7,10614.1,20903.14238,219857999.9366924,1.72
2019/9/4,10614.2,10806.5,10372.8,10562.2,16492.5374,174091592.59269754,1.69
2019/9/5,10562.2,10650,10450,10562.1,11011.12125,116167432.99241522,1.73
2019/9/6,10562,10904.6,10188,10293.2,21327.00486,225892039.06363952,1.73
2019/9/7,10296.1,10560,10295.5,10454.7,8986.39215,93591650.44911092,1.73
2019/9/8,10454.7,10582,10222,10384.5,7236.156039,75371966.30970563,1.73
2019/9/9,10384.1,10517.1,10057.3,10302.5,14241.14591,146459411.84841899,1.74
2019/9/10,10302.3,10380.8,9940.1,10100.7,9415.020438,95715938.03041942,1.81
2019/9/11,10100.7,10301,9878.7,10156.2,10205.81695,102781557.14367299,1.79
2019/9/12,10156.2,10449,10038,10412,6760.999801,69187454.78929626,1.82
2019/9/13,10413.1,10439.6,10153.1,10342.3,8428.33642,86751429.18540872,1.88
2019/9/14,10343.7,10416.7,10220,10335.6,7399.717918,76416186.24886616,1.88
2019/9/15,10334.7,10359.7,10252.2,10301,4657.827208,47980604.30061837,1.88
2019/9/16,10300.1,10356.7,10076.2,10250.1,9030.923949,92411760.98136942,1.86
2019/9/17,10250,10271.8,10133.2,10185.7,6151.098262,62785724.73907332,1.87
2019/9/18,10185.7,10258.2,10087.1,10156.6,6814.817371,69412040.27591351,1.87
2019/9/19,10156.6,10345,9630,10247.3,21678.89135,215816292.78141282,1.88
2019/9/20,10247.2,10283.2,10070,10169.2,7904.38919,80458938.49,1.84
2019/9/21,10169.2,10177,9910.5,9987.6,6936.389176,69533755.33034194,1.84
2019/9/22,9988.2,10088,9856.5,10025.5,7021.241071,70008573.26757256,1.84
2019/9/23,10025.2,10047.5,9629.1,9701.2,13213.45254,129854940.34748899,1.81
2019/9/24,9701.2,9790.2,7660,8498.1,47225.13356,415575487.97611989,1.78
2019/9/25,8498,8728.3,8214.5,8430.8,26168.16222,220611501.11924172,1.82
2019/9/26,8430.8,8466.3,7722,8061.8,31968.82915,259271670.46349682,1.79
2019/9/27,8062.8,8259.2,7860.1,8176,16743.40133,134524114.73788956,1.74
2019/9/28,8176,8350,8003.6,8200.2,13863.01745,112850107.40691429,1.74
2019/9/29,8200.2,8227,7890.1,8041.8,10345.6604,83166907.34,1.74
2019/9/30,8044.3,8334,7712.3,8288.6,20776.83903,166314267.88648746,1.75
2019/10/1,8290,8498,8174.8,8292.8,18613.63831,74938593.39117246,1.73
2019/10/2,8291.8,8372.1,8150.8,8359.6,12472.47276,104264883.29879092,1.67
2019/10/3,8359.7,8395.9,8068.2,8225.4,16406.6509,134951266.34806471,1.58
2019/10/4,8226.4,8229.9,8001,8133.5,15233.74474,123903662.83937393,1.58
2019/10/5,8133.6,8200.4,8013.2,8125,9773.947441,79413322.96,1.58
2019/10/6,8125,8151.2,7780.5,7860.1,23259.09922,182818845.79382039,1.58
2019/10/7,7857.7,8298.2,7765.4,8188.9,28055.67175,229745090.41994326,1.64
2019/10/8,8189.5,8325.6,8100,8168.4,15221.50026,124335302.7355465,1.62
2019/10/9,8168.4,8668.2,8115.2,8559.9,34686.70608,296914735.36614569,1.59
2019/10/10,8559.9,8646.5,8418.1,8556.7,21523.76321,184172384.64711319,1.63
2019/10/11,8556.3,8779.9,8221,8258.9,34287.65321,283178299.12348855,1.67
2019/10/12,8257.5,8398,8250.4,8301.4,8562.112808,71077523.26,1.67
2019/10/13,8301.7,8449.5,8150,8278.1,13285.93639,109982310.02641664,1.67
2019/10/14,8276.4,8385.5,8207.5,8348.1,12981.87862,108374020.93391852,1.67
2019/10/15,8348.2,8409.9,8068.8,8161.4,19031.19017,155321155.45188733,1.65
2019/10/16,8161.4,8181.3,7917,7991.4,16463.1233,131563403.55640194,1.59
2019/10/17,7992,8128.8,7928.9,8068.9,9373.277591,75632039.55103441,1.59
2019/10/18,8068.8,8112.5,7816.8,7945.2,14280.65379,113462650.46418199,1.58
2019/10/19,7946.5,8100,7870,7950.7,10543.67489,83829595.93504287,1.58
2019/10/20,7950,8298.1,7870,8219.6,14621.63946,120184027.74223981,1.58
2019/10/21,8220.3,8333,8142.8,8197.3,11413.29084,93558168.97830405,1.59
2019/10/22,8197.2,8297.2,7996.4,8020.9,12280.48121,98500511.76696633,1.59
